player,elo_overall,matches_played,elo_hard,matches_hard,elo_clay,matches_clay,elo_grass,matches_grass,elo_carpet,matches_carpet
Barton M.,1635.3,8,1620.3,4,1516.7,2,1520.1,2,1500.0,0
Krajinovic F.,1634.9,239,1619.9,155,1589.4,73,1613.6,11,1500.0,0
Riera J.,1634.7,26,1514.5,7,1649.6,18,1449.2,1,1500.0,0
Jarry N.,1634.4,224,1590.7,81,1590.8,119,1657.3,24,1500.0,0
Sock J.,1634.0,324,1605.9,237,1581.0,57,1597.8,30,1500.0,0
Ivashka I.,1633.5,161,1642.1,105,1548.4,33,1565.3,23,1500.0,0
Brouwer G.,1633.5,27,1585.2,10,1529.2,9,1527.9,8,1500.0,0
Boskovic L.,1632.4,6,1500.0,0,1621.3,6,1500.0,0,1500.0,0
Saville D.,1632.3,81,1629.4,55,1541.4,16,1432.9,10,1500.0,0
Herbert P.H.,1632.0,210,1650.9,140,1558.8,40,1557.4,30,1500.0,0
Holmgren A.,1631.8,5,1460.9,2,1500.0,0,1631.6,3,1500.0,0
Wong C.,1631.6,29,1644.8,25,1368.7,3,1463.6,1,1500.0,0
Korpatsch T.,1629.4,116,1628.9,49,1549.4,53,1292.4,14,1500.0,0
Parks A.,1629.3,127,1604.5,83,1553.0,33,1420.3,11,1500.0,0
Bouchard E.,1628.7,303,1585.9,193,1677.7,78,1520.0,32,1500.0,0
Razzano V.,1628.6,108,1508.1,60,1652.1,38,1360.4,10,1500.0,0
Vavassori A.,1628.5,24,1577.9,9,1607.6,13,1419.5,2,1500.0,0
Garin C.,1626.7,234,1595.0,70,1621.2,143,1633.8,21,1500.0,0
Seyboth Wild T.,1626.5,88,1587.4,26,1598.2,58,1533.0,4,1500.0,0
Wang Q.,1625.5,253,1613.1,189,1599.8,48,1433.9,16,1500.0,0
Wang Yaf.,1624.7,98,1614.8,77,1496.8,14,1498.0,7,1500.0,0
Harris L.,1624.5,143,1607.5,100,1457.8,23,1535.6,20,1500.0,0
Walton A.,1624.4,65,1584.4,46,1539.0,10,1431.6,9,1500.0,0
Zheng J.,1624.1,190,1567.6,128,1526.4,36,1623.2,26,1500.0,0
Zvonareva V.,1624.1,272,1617.0,203,1528.9,44,1628.0,25,1500.0,0
Klein L.,1622.9,25,1593.5,14,1508.0,8,1418.6,3,1500.0,0
Dolehide C.,1622.3,125,1585.2,86,1585.1,27,1476.7,12,1500.0,0
Burel C.,1622.2,114,1635.4,59,1620.3,47,1373.7,8,1500.0,0
Lajal M.,1621.8,7,1494.6,3,1500.0,0,1569.4,4,1500.0,0
Wawrinka S.,1621.2,697,1679.9,425,1577.9,222,1588.9,50,1500.0,0
Peng S.,1620.9,348,1608.4,242,1563.3,75,1591.7,31,1500.0,0
Comesana F.,1620.8,71,1567.3,28,1613.6,38,1530.0,5,1500.0,0
Peterson R.,1619.8,172,1714.0,103,1517.6,55,1350.1,14,1500.0,0
Bolt A.,1617.6,52,1570.7,35,1538.0,2,1363.1,15,1500.0,0
Kouame M.,1617.5,8,1512.9,3,1563.3,5,1500.0,0,1500.0,0
Knapp K.,1617.4,151,1544.2,72,1665.0,69,1382.4,10,1500.0,0
Cornet A.,1617.2,609,1569.7,365,1534.7,181,1629.9,63,1500.0,0
Djere L.,1617.1,315,1547.7,118,1709.7,171,1441.5,26,1500.0,0
Pouille L.,1616.9,268,1621.9,159,1523.4,73,1675.4,36,1500.0,0
Johnson S.,1616.8,397,1563.7,263,1608.7,66,1644.5,68,1500.0,0
Ferrero J.C.,1616.0,94,1597.9,29,1645.8,62,1405.0,3,1500.0,0
Zidansek T.,1615.7,167,1516.4,80,1699.4,76,1455.1,11,1500.0,0
Devilder N.,1615.7,4,1500.0,0,1578.6,4,1500.0,0,1500.0,0
Ofner S.,1615.5,119,1461.2,37,1639.4,61,1604.7,21,1500.0,0
Gasquet R.,1615.1,704,1610.6,438,1578.3,194,1608.4,72,1500.0,0
Querrey S.,1615.0,517,1540.2,330,1530.2,82,1685.2,105,1500.0,0
Fognini F.,1614.8,684,1549.5,297,1652.6,343,1557.5,44,1500.0,0
Edmund K.,1614.0,233,1646.2,151,1546.7,51,1528.3,31,1500.0,0
Carballes Baena R.,1614.0,294,1581.0,96,1602.6,180,1404.6,18,1500.0,0
Zheng M.,1613.9,8,1487.8,4,1470.6,1,1615.3,3,1500.0,0
Liu C.,1613.8,108,1525.7,65,1596.7,31,1527.0,12,1500.0,0
Landaluce M.,1613.4,31,1713.8,11,1588.4,15,1401.3,5,1500.0,0
Dzumhur D.,1613.2,308,1464.6,183,1665.1,102,1424.3,23,1500.0,0
Llamas Ruiz P.,1612.6,18,1523.0,3,1611.8,14,1411.3,1,1500.0,0
Muller A.,1612.5,132,1628.2,69,1600.7,55,1501.1,8,1500.0,0
Rybarikova M.,1612.4,320,1597.2,203,1456.7,58,1657.6,59,1500.0,0
Misolic F.,1610.6,35,1477.2,10,1693.1,24,1453.8,1,1500.0,0
Blinkova A.,1610.2,257,1622.2,165,1442.0,56,1528.1,36,1500.0,0
Bolelli S.,1610.1,154,1485.0,67,1643.2,66,1603.9,21,1500.0,0
Sun L.,1610.0,65,1573.8,47,1459.1,7,1583.5,11,1500.0,0
Ficovich J.P.,1609.9,9,1617.6,5,1488.9,4,1500.0,0,1500.0,0
Ortenzi J.,1609.9,5,1434.3,1,1667.4,4,1500.0,0,1500.0,0
Van Rijthoven T.,1609.3,20,1446.5,9,1500.0,0,1713.1,11,1500.0,0
Schwartzman D.,1608.0,449,1628.3,212,1637.4,211,1566.9,26,1500.0,0
Pera B.,1607.9,221,1496.8,120,1700.5,83,1440.7,18,1500.0,0
Donaldson J.,1607.4,110,1602.9,81,1466.0,15,1448.5,14,1500.0,0
Vesely J.,1606.7,293,1565.1,138,1513.2,114,1643.8,41,1500.0,0
Eubanks C.,1606.3,110,1553.1,73,1474.7,11,1595.3,26,1500.0,0
Muller G.,1606.1,278,1577.7,186,1519.1,31,1734.9,61,1500.0,0
O Connell C.,1605.7,156,1608.4,109,1481.0,34,1488.4,13,1500.0,0
Nava E.,1604.7,49,1541.3,32,1584.5,15,1411.4,2,1500.0,0
Mpetshi G.,1604.6,100,1574.6,64,1560.0,19,1526.1,17,1500.0,0
Niemeier J.,1604.3,89,1500.4,36,1514.4,32,1577.1,21,1500.0,0
Nardi L.,1604.2,57,1616.1,36,1457.2,16,1417.3,5,1500.0,0
Vinci R.,1603.9,438,1599.4,272,1554.1,124,1562.2,42,1500.0,0
Kovalik J.,1603.7,72,1434.1,25,1634.2,45,1398.2,2,1500.0,0
Berankis R.,1603.3,247,1599.0,189,1423.4,34,1352.0,24,1500.0,0
Kuznetsov An.,1603.1,163,1554.4,77,1620.7,69,1526.2,17,1500.0,0
Shimabukuro S.,1603.1,21,1490.3,14,1500.0,0,1528.2,7,1500.0,0
Dellacqua C.,1602.9,117,1555.6,77,1499.2,16,1643.3,24,1500.0,0
Jones E.,1602.6,10,1573.0,9,1495.2,1,1500.0,0,1500.0,0
Zeballos H.,1602.4,208,1537.2,72,1609.0,124,1282.5,12,1500.0,0
Varillas J. P.,1602.4,21,1462.5,2,1640.0,19,1500.0,0,1500.0,0
Svrcina D.,1601.9,21,1638.1,17,1387.1,3,1436.3,1,1500.0,0
Martinez-Sanchez M.J.,1601.2,98,1596.3,54,1636.8,34,1526.6,10,1500.0,0
Lajovic D.,1600.9,449,1609.1,186,1587.9,237,1372.8,26,1500.0,0
Pella G.,1600.3,261,1564.0,104,1562.3,130,1598.6,27,1500.0,0
Lucic M.,1600.1,143,1552.4,75,1558.7,43,1551.3,25,1500.0,0
Petrova N.,1599.9,182,1652.2,115,1569.0,47,1618.0,20,1500.0,0
Stephens S.,1599.8,543,1557.2,328,1690.1,172,1564.3,43,1500.0,0
Flipkens K.,1599.4,378,1537.7,235,1489.3,68,1651.2,75,1500.0,0
Harrison R.,1599.0,270,1599.7,199,1486.2,35,1405.3,36,1500.0,0
Bedene A.,1599.0,291,1585.3,133,1634.3,123,1481.9,35,1500.0,0
Juvan K.,1598.5,100,1531.7,57,1664.2,29,1516.7,14,1500.0,0
Taberner C.,1598.4,47,1495.6,11,1602.3,35,1400.9,1,1500.0,0
Peniston R.,1598.1,13,1428.8,1,1500.0,0,1497.8,12,1500.0,0
Ljubicic I.,1597.6,98,1557.9,68,1653.5,23,1553.3,7,1500.0,0
Hussey G.,1597.6,4,1500.0,0,1500.0,0,1475.8,4,1500.0,0
Cuevas P.,1596.8,368,1514.6,125,1621.3,227,1463.2,16,1500.0,0
Strycova B.,1595.8,272,1524.0,162,1598.7,64,1705.9,46,1500.0,0
Basilashvili N.,1594.7,329,1531.5,192,1586.5,101,1604.2,36,1500.0,0
Duckworth J.,1594.6,204,1524.8,146,1407.8,21,1548.2,37,1500.0,0
Hernych J.,1593.3,26,1488.4,6,1556.8,4,1578.6,16,1500.0,0
Tararudee L.,1592.8,12,1545.9,10,1500.0,0,1538.4,2,1500.0,0
Sonobe W.,1592.0,5,1577.6,5,1500.0,0,1500.0,0,1500.0,0
Virtanen O.,1591.9,26,1495.7,11,1482.8,8,1522.1,7,1500.0,0
Hercog P.,1591.2,360,1503.4,168,1628.2,161,1487.9,31,1500.0,0
Jankovic J.,1590.2,431,1632.6,280,1583.8,113,1588.0,38,1500.0,0
Kwon S.,1590.0,2,1500.0,0,1500.0,0,1536.7,2,1500.0,0
Pinnington Jones J.,1589.0,11,1634.8,3,1478.2,1,1431.2,7,1500.0,0
Bogdan A.,1589.0,194,1519.5,104,1634.3,75,1482.4,15,1500.0,0
Errani S.,1588.6,556,1560.4,277,1574.2,246,1364.8,33,1500.0,0
Hon P.,1588.1,59,1563.4,54,1542.3,2,1362.6,3,1500.0,0
Ito A.,1587.6,18,1591.5,16,1500.0,0,1397.1,2,1500.0,0
Basiletti N.,1587.1,2,1500.0,0,1567.8,2,1500.0,0,1500.0,0
Burrage J.,1587.0,46,1536.1,21,1467.3,3,1561.1,22,1500.0,0
Bachinger M.,1586.5,80,1580.8,45,1469.2,26,1406.6,9,1500.0,0
Haase R.,1585.4,409,1579.9,214,1532.6,146,1557.4,49,1500.0,0
Quevedo K.,1585.0,9,1483.8,3,1597.1,6,1500.0,0,1500.0,0
Muguruza Blanco G.,1585.0,11,1693.5,4,1564.0,6,1430.8,1,1500.0,0
Bellier A.,1584.9,9,1490.8,3,1414.6,2,1623.0,4,1500.0,0
Coric B.,1584.8,387,1573.9,248,1658.1,113,1569.1,26,1500.0,0
Ramos A.,1584.4,150,1437.4,49,1594.1,96,1424.0,5,1500.0,0
Broady L.,1584.3,52,1599.2,23,1401.6,2,1452.3,27,1500.0,0
Diyas Z.,1584.0,223,1584.9,152,1549.5,46,1533.0,25,1500.0,0
Abanda F.,1584.0,29,1546.9,25,1511.8,2,1508.4,2,1500.0,0
Vandeweghe C.,1583.9,282,1484.9,179,1650.8,38,1611.6,65,1500.0,0
Haddad Maia B.,1583.4,278,1574.8,171,1623.2,65,1634.1,42,1500.0,0
Garland J.,1583.0,8,1562.2,5,1537.5,2,1456.5,1,1500.0,0
Lamens S.,1582.8,66,1543.3,40,1558.9,15,1461.0,11,1500.0,0
Tomova V.,1582.3,156,1541.8,78,1494.2,54,1472.7,24,1500.0,0
Brengle M.,1582.2,236,1564.8,156,1552.9,50,1466.5,30,1500.0,0
Stevanovic N.,1581.9,9,1500.0,0,1506.2,5,1602.9,4,1500.0,0
Sela D.,1581.9,208,1552.5,140,1265.5,25,1616.1,43,1500.0,0
Collins D.R.,1581.7,5,1485.4,1,1500.0,0,1505.7,4,1500.0,0
Donati M.,1581.5,2,1500.0,0,1584.3,2,1500.0,0,1500.0,0
Davis L.,1581.2,325,1590.5,207,1524.5,69,1453.7,49,1500.0,0
Dedura-Palomero D.,1581.1,2,1500.0,0,1538.7,2,1500.0,0,1500.0,0
Den Ouden G.,1580.8,2,1574.3,2,1500.0,0,1500.0,0,1500.0,0
Seppi A.,1580.7,518,1584.9,296,1482.8,144,1582.3,78,1500.0,0
Klizan M.,1580.6,271,1563.4,135,1640.9,120,1352.6,16,1500.0,0
Badosa Gibert. P.,1580.5,4,1575.0,4,1500.0,0,1500.0,0,1500.0,0
Gerasimov E.,1580.5,96,1531.0,81,1471.5,11,1556.6,4,1500.0,0
Delbonis F.,1580.0,340,1375.4,96,1642.2,232,1227.9,12,1500.0,0
Guinard M.,1579.7,13,1530.0,8,1520.2,5,1500.0,0,1500.0,0
Stakusic M.,1579.4,24,1572.8,21,1454.3,2,1462.5,1,1500.0,0
Cervenak P.,1579.2,8,1500.0,0,1566.1,8,1500.0,0,1500.0,0
Barrere G.,1578.8,102,1493.4,61,1508.5,28,1560.5,13,1500.0,0
Monteiro T.,1578.7,199,1481.0,60,1607.6,130,1367.1,9,1500.0,0
Volynets K.,1578.6,120,1530.3,75,1500.1,31,1415.2,14,1500.0,0
Schukin Y.,1578.5,7,1450.1,1,1669.4,6,1500.0,0,1500.0,0
Moller E.,1577.7,13,1481.5,1,1589.2,11,1455.5,1,1500.0,0
Carreno-Busta P.,1577.7,108,1477.7,40,1628.5,65,1394.4,3,1500.0,0
Van Uytvanck A.,1577.1,267,1613.0,166,1441.3,60,1475.1,41,1500.0,0
Lammer M.,1577.1,8,1571.9,5,1506.3,3,1500.0,0,1500.0,0
Llodra M.,1577.0,149,1572.0,101,1510.0,22,1609.0,26,1500.0,0
Bronzetti L.,1576.0,163,1576.1,98,1487.8,48,1437.6,17,1500.0,0
Kozlova K.,1575.8,148,1495.7,97,1611.4,40,1452.8,11,1500.0,0
Sherif M.,1575.7,116,1287.0,56,1682.6,55,1369.8,5,1500.0,0
Tomic B.,1575.4,348,1595.2,216,1402.4,67,1618.3,65,1500.0,0
Watson H.,1575.1,340,1522.0,200,1486.6,51,1542.1,89,1500.0,0
Van Assche L.,1574.9,63,1553.9,30,1595.5,28,1372.7,5,1500.0,0
Gojowczyk P.,1574.9,172,1576.4,122,1437.9,24,1547.3,26,1500.0,0
Wickmayer Y.,1574.5,365,1577.0,231,1557.4,79,1478.2,55,1500.0,0
Blanch Dar.,1574.1,5,1548.9,5,1500.0,0,1500.0,0,1500.0,0
Bailly G.A.,1573.5,2,1566.1,2,1500.0,0,1500.0,0,1500.0,0
Budkov Kjaer N.,1572.9,10,1409.7,4,1609.1,6,1500.0,0,1500.0,0
Meusburger Y.,1572.7,87,1512.9,34,1584.9,47,1481.8,6,1500.0,0
Tjen J.,1572.6,39,1665.6,27,1467.0,7,1453.0,5,1500.0,0
Zarazua R.,1572.5,86,1559.3,52,1474.7,27,1429.5,7,1500.0,0
Bagnis F.,1572.5,132,1511.4,31,1571.4,96,1287.4,5,1500.0,0
Willis M.,1572.3,2,1500.0,0,1500.0,0,1526.4,2,1500.0,0
Ishii S.,1571.7,5,1550.8,5,1500.0,0,1500.0,0,1500.0,0
Butvilas E.,1571.5,2,1500.0,0,1542.7,2,1500.0,0,1500.0,0
Kovacevic A.,1571.3,112,1570.0,79,1458.9,22,1345.5,11,1500.0,0
Lisicki S.,1571.1,302,1604.4,188,1450.3,60,1673.3,54,1500.0,0
Tagger L.,1570.5,18,1647.2,11,1479.2,6,1424.5,1,1500.0,0
Grant T.C.,1570.3,8,1410.4,1,1465.7,5,1575.1,2,1500.0,0
Gasanova A.,1570.0,28,1620.7,20,1346.3,3,1440.5,5,1500.0,0
Zhang Zh.,1569.9,131,1497.5,75,1613.0,39,1625.8,17,1500.0,0
Zemlja G.,1569.7,62,1483.1,36,1568.0,14,1581.5,12,1500.0,0
Allertova D.,1568.2,89,1582.3,62,1400.2,16,1457.8,11,1500.0,0
Hewitt L.,1568.2,158,1600.6,93,1364.4,19,1664.5,46,1500.0,0
Troicki V.,1567.5,421,1556.5,276,1605.3,93,1553.3,52,1500.0,0
Bu Y.,1567.3,55,1563.6,46,1359.7,7,1401.4,2,1500.0,0
Robredo T.,1567.3,286,1625.1,142,1524.4,131,1589.9,13,1500.0,0
Copil M.,1567.1,126,1602.3,82,1350.5,29,1405.7,15,1500.0,0
Hives Z.,1567.1,7,1556.5,6,1500.0,0,1446.0,1,1500.0,0
Samson L.,1566.8,4,1442.6,1,1599.1,3,1500.0,0,1500.0,0
Berrettini J.,1566.7,2,1543.3,2,1500.0,0,1500.0,0,1500.0,0
Davydenko N.,1566.2,208,1628.7,151,1449.3,51,1429.9,6,1500.0,0
Kawa K.,1565.4,42,1405.0,18,1628.3,21,1498.4,3,1500.0,0
Forejtek J.,1565.1,2,1562.2,2,1500.0,0,1500.0,0,1500.0,0
Niculescu M.,1564.6,335,1554.4,253,1427.4,50,1482.8,32,1500.0,0
Diaz Acosta F.,1564.4,53,1553.6,16,1568.0,36,1461.9,1,1500.0,0
Varillas J.P.,1564.3,40,1566.2,11,1555.0,28,1426.7,1,1500.0,0
Albot R.,1564.2,228,1591.6,145,1512.6,59,1383.3,24,1500.0,0
Kotov P.,1564.2,81,1481.5,45,1653.0,32,1511.2,4,1500.0,0
Hradecka L.,1563.6,176,1537.0,99,1598.7,69,1316.3,8,1500.0,0
Gulbis E.,1563.4,344,1564.0,208,1568.2,108,1548.5,28,1500.0,0
Inglis M.,1563.4,35,1589.1,28,1459.1,3,1308.6,4,1500.0,0
Cecchinato M.,1563.2,207,1349.1,57,1594.6,139,1287.9,11,1500.0,0
Vukic A.,1562.8,148,1587.3,101,1401.6,22,1479.9,25,1500.0,0
Lapushchenkova A.,1562.7,11,1476.5,3,1584.2,7,1424.5,1,1500.0,0
Anshba A.,1562.6,4,1517.1,2,1505.4,2,1500.0,0,1500.0,0
Mcnally C.,1562.6,71,1525.1,47,1520.6,12,1467.2,12,1500.0,0
Salkova D.,1562.3,15,1615.8,10,1444.1,5,1500.0,0,1500.0,0
Haas T.,1562.1,201,1582.5,113,1591.7,60,1592.3,28,1500.0,0
Lu Y.H.,1561.8,255,1543.4,194,1400.3,20,1579.9,41,1500.0,0
Iatcenko P.,1561.8,3,1540.6,3,1500.0,0,1500.0,0,1500.0,0
Brown D.,1561.8,158,1503.2,66,1456.3,52,1599.6,40,1500.0,0
Kovinic D.,1561.7,207,1489.1,102,1604.2,99,1241.3,6,1500.0,0
Young D.,1561.4,264,1561.8,203,1370.3,27,1580.1,34,1500.0,0
Ebden M.,1561.1,203,1573.1,140,1207.4,18,1510.7,45,1500.0,0
Lansere S.,1560.7,4,1531.4,2,1566.3,2,1500.0,0,1500.0,0
Ojeda Lara R.,1560.7,6,1576.6,3,1514.2,3,1500.0,0,1500.0,0
Selekhmeteva O.,1560.7,30,1601.3,19,1425.3,9,1538.2,2,1500.0,0
Jovanovski B.,1560.3,222,1540.1,159,1501.0,39,1429.0,24,1500.0,0
Minnen G.,1560.1,123,1518.0,87,1313.3,13,1531.3,23,1500.0,0
Sharma A.,1560.0,75,1393.2,29,1606.6,41,1401.0,5,1500.0,0
Hanescu V.,1559.6,177,1462.6,63,1647.5,103,1404.0,11,1500.0,0
Fearnley J.,1559.6,49,1489.8,23,1593.6,14,1533.0,12,1500.0,0
Kuzmova V.,1558.7,110,1545.6,74,1552.5,27,1359.7,9,1500.0,0
Erler A.,1558.6,2,1500.0,0,1544.0,2,1500.0,0,1500.0,0
Stebe C-M.,1558.5,2,1553.3,2,1500.0,0,1500.0,0,1500.0,0
Schmiedlova A.,1558.3,271,1531.0,141,1573.3,115,1267.4,15,1500.0,0
Ramos-Vinolas A.,1558.0,453,1476.3,160,1600.5,273,1322.2,20,1500.0,0
Mattek-Sands B.,1558.0,196,1536.5,127,1565.2,58,1471.9,11,1500.0,0
Naef C.,1557.8,9,1437.9,2,1457.9,1,1558.4,6,1500.0,0
Domingues J.,1557.8,11,1500.0,0,1511.3,11,1500.0,0,1500.0,0
Sebov K.,1557.7,10,1546.7,7,1483.5,3,1500.0,0,1500.0,0
Sweeting R.,1557.5,67,1483.2,45,1631.3,12,1441.8,10,1500.0,0
Blanchet U.,1557.0,13,1548.8,10,1474.2,3,1500.0,0,1500.0,0
Da Silva Fick G.,1556.8,2,1554.1,2,1500.0,0,1500.0,0,1500.0,0
Sramkova R.,1556.8,98,1522.4,65,1553.0,23,1560.5,10,1500.0,0
Cetkovska P.,1556.5,105,1549.9,46,1599.7,40,1504.8,19,1500.0,0
Tipsarevic J.,1556.2,295,1569.7,192,1534.2,68,1490.4,35,1500.0,0
Andujar P.,1554.7,375,1506.6,144,1570.2,213,1346.0,18,1500.0,0
Van Der Merwe I.,1554.7,10,1504.8,7,1500.0,0,1576.5,3,1500.0,0
Roger-Vasselin E.,1554.6,181,1576.7,107,1430.1,45,1516.8,29,1500.0,0
Nanda G.,1554.3,2,1550.5,2,1500.0,0,1500.0,0,1500.0,0
Kubler J.,1554.2,59,1497.0,32,1581.7,14,1597.2,13,1500.0,0
Turati B.,1554.0,2,1550.6,2,1500.0,0,1500.0,0,1500.0,0
Bennani K.,1553.8,2,1500.0,0,1551.8,2,1500.0,0,1500.0,0
Hong S.,1553.6,5,1550.0,5,1500.0,0,1500.0,0,1500.0,0
Sandgren T.,1553.4,122,1507.2,76,1412.9,30,1579.6,16,1500.0,0
Ibragimova A.,1553.0,2,1500.0,0,1532.8,2,1500.0,0,1500.0,0
Garcia-Lopez G.,1553.0,425,1512.8,215,1582.2,174,1458.9,36,1500.0,0
King V.,1552.9,172,1539.8,119,1582.3,43,1300.2,10,1500.0,0
Zuger J.,1552.9,2,1500.0,0,1552.0,2,1500.0,0,1500.0,0
Lee D.H.,1552.7,2,1550.3,2,1500.0,0,1500.0,0,1500.0,0
Bolsova Zadoinov A.,1552.4,5,1500.0,0,1471.7,5,1500.0,0,1500.0,0
Pecotic M.,1552.3,2,1543.0,2,1500.0,0,1500.0,0,1500.0,0
Rus A.,1552.1,230,1507.7,99,1599.3,103,1364.5,28,1500.0,0
Granollers M.,1551.6,365,1437.6,173,1578.8,160,1614.3,32,1500.0,0
Pareja J.,1551.3,7,1490.2,1,1585.6,6,1500.0,0,1500.0,0
Bolkvadze M.,1551.2,7,1534.5,3,1435.5,1,1518.4,3,1500.0,0
Ahn K.,1551.0,43,1548.2,27,1441.7,7,1498.0,9,1500.0,0
Stollar F.,1551.0,30,1424.3,11,1564.8,17,1510.0,2,1500.0,0
Wolf J.J.,1550.9,98,1519.2,76,1525.6,16,1552.6,6,1500.0,0
Celikbilek A.,1550.9,9,1543.6,6,1500.0,0,1524.5,3,1500.0,0
Siskova A.,1550.3,6,1442.4,1,1604.9,5,1500.0,0,1500.0,0
Del Bonis F.,1550.1,12,1412.2,1,1631.0,11,1500.0,0,1500.0,0
Verdasco F.,1550.0,589,1579.5,300,1585.2,236,1578.3,53,1500.0,0
Fernandez L.,1549.5,8,1524.8,8,1500.0,0,1500.0,0,1500.0,0
Dodin O.,1549.4,125,1538.2,73,1493.5,43,1344.3,9,1500.0,0
Kutrovsky D.,1548.6,3,1547.6,3,1500.0,0,1500.0,0,1500.0,0
Karlovic I.,1548.0,399,1530.6,260,1522.7,75,1582.0,64,1500.0,0
Zheng S.,1547.8,217,1516.2,169,1473.8,31,1335.4,17,1500.0,0
Berberovic N.,1547.6,2,1500.0,0,1529.7,2,1500.0,0,1500.0,0
Dent T.,1547.5,31,1562.2,24,1444.6,3,1411.4,4,1500.0,0
Boyer T.,1546.9,15,1615.6,11,1386.5,3,1447.3,1,1500.0,0
Rakotomanga Rajaonah T.,1546.8,17,1571.0,10,1450.5,7,1500.0,0,1500.0,0
Mager G.,1546.5,59,1490.9,28,1601.0,29,1533.0,2,1500.0,0
Istomin D.,1546.2,404,1534.6,239,1540.1,104,1540.3,61,1500.0,0
Rodrigues M.,1546.0,2,1549.1,2,1500.0,0,1500.0,0,1500.0,0
Bai Z.,1545.8,23,1547.4,14,1399.6,5,1466.6,4,1500.0,0
Quiroz R.,1545.8,6,1562.3,3,1559.9,2,1423.6,1,1500.0,0
Vilella Martinez M.,1545.6,10,1511.1,7,1526.9,3,1500.0,0,1500.0,0
Mayer L.,1545.5,322,1536.8,132,1588.7,161,1535.4,29,1500.0,0
Gea A.,1545.3,8,1619.7,6,1385.4,2,1500.0,0,1500.0,0
Branstine C.,1545.0,4,1480.2,1,1500.0,0,1502.7,3,1500.0,0
Johansson J.,1544.2,2,1540.8,2,1500.0,0,1500.0,0,1500.0,0
Montanes A.,1544.1,230,1319.7,54,1593.7,169,1372.3,7,1500.0,0
Sakatsume H.,1544.0,11,1556.5,10,1500.0,0,1458.2,1,1500.0,0
Pella C.,1543.5,5,1515.2,2,1550.6,3,1500.0,0,1500.0,0
Krejsova P.,1543.3,2,1500.0,0,1500.0,0,1507.6,2,1500.0,0
Gil F.,1543.2,70,1543.7,25,1532.6,41,1326.3,4,1500.0,0
Moraing M.,1543.2,3,1500.0,0,1556.3,2,1457.8,1,1500.0,0
Galfi D.,1543.1,80,1428.7,38,1493.0,26,1667.0,16,1500.0,0
Milojevic N.,1543.0,14,1475.6,6,1584.5,8,1500.0,0,1500.0,0
Wang C.,1542.9,2,1541.9,2,1500.0,0,1500.0,0,1500.0,0
Blake J.,1542.7,110,1583.2,96,1400.7,6,1331.3,8,1500.0,0
Gojo B.,1542.6,29,1604.2,20,1372.5,7,1351.5,2,1500.0,0
Nieminen J.,1542.4,282,1529.6,183,1523.1,72,1477.0,27,1500.0,0
Gomez F.A.,1542.3,6,1493.4,1,1537.3,5,1500.0,0,1500.0,0
Di Mauro A.,1542.3,2,1500.0,0,1535.0,2,1500.0,0,1500.0,0
Hanatani N.,1542.3,2,1507.2,2,1500.0,0,1500.0,0,1500.0,0
Jacquemot E.,1542.2,50,1517.8,25,1466.5,21,1465.0,4,1500.0,0
Krunic A.,1542.1,197,1496.5,107,1509.3,65,1558.1,25,1500.0,0
Date Krumm K.,1541.6,131,1519.4,103,1418.2,11,1571.7,17,1500.0,0
Fett J.,1541.6,62,1444.3,38,1544.2,18,1369.2,6,1500.0,0
Zanevska M.,1541.6,81,1485.1,30,1584.2,45,1321.5,6,1500.0,0
Tarvet O.,1541.6,3,1500.0,0,1500.0,0,1506.5,3,1500.0,0
Stosur S.,1541.4,546,1503.1,332,1703.0,168,1444.3,46,1500.0,0
Tan H.,1541.3,40,1406.7,16,1494.4,19,1662.8,5,1500.0,0
Boogaard T.,1540.8,3,1465.3,1,1500.0,0,1534.9,2,1500.0,0
Bourchier H.,1540.4,2,1529.3,2,1500.0,0,1500.0,0,1500.0,0
Morita A.,1540.2,146,1536.8,103,1562.5,30,1380.2,13,1500.0,0
Konjuh A.,1539.5,159,1544.0,95,1491.1,37,1608.3,27,1500.0,0
Trungelliti M.,1539.4,57,1398.4,10,1567.9,44,1316.0,3,1500.0,0
Samuel T.,1539.3,6,1500.0,0,1481.4,1,1457.8,5,1500.0,0
Alund M.,1539.1,17,1500.0,0,1573.4,16,1479.0,1,1500.0,0
Kumar O.,1539.0,5,1553.2,5,1500.0,0,1500.0,0,1500.0,0
Larsson J.,1538.9,322,1502.3,166,1595.6,138,1291.7,18,1500.0,0
Krueger M.,1538.7,36,1501.3,28,1517.2,3,1423.4,5,1500.0,0
Pliskova Kr.,1538.6,226,1491.1,121,1545.4,72,1424.9,33,1500.0,0
Arango E.,1538.6,76,1520.1,42,1490.4,29,1412.0,5,1500.0,0
Pervak K.,1538.4,108,1549.7,78,1498.0,24,1528.7,6,1500.0,0
Sweeny D.,1538.3,10,1525.7,9,1500.0,0,1470.5,1,1500.0,0
Stebe C.M.,1537.6,76,1503.2,36,1582.6,31,1379.3,9,1500.0,0
Ishizu S.,1537.5,5,1518.6,5,1500.0,0,1500.0,0,1500.0,0
Reix C.,1537.3,2,1529.9,2,1500.0,0,1500.0,0,1500.0,0
Arseneault N.,1537.3,2,1529.8,2,1500.0,0,1500.0,0,1500.0,0
Kukushkin M.,1537.1,343,1515.4,229,1437.7,76,1523.8,38,1500.0,0
